_id	projectname	assignee	summary	description	type_id	type_name	labels	priority_id	priority_name	status_id	status_name
12422868	DERBY	knutanders	"getMetaData().getIndexInfo crashes with ""ERROR X0Y68: Column 'PARAM1' already exists."""	"The following code in DataNucleus:
rs = conn.getMetaData().getIndexInfo(catalogName, schemaName, tableName, false,
true);
triggers an Exception (http://gist.github.com/95679):

Caused by: java.sql.SQLException: Column 'PARAM1' already exists.
        at org.apache.derby.impl.jdbc.SQLExceptionFactory.getSQLException(SQLExceptionFactory.java:45)
        at org.apache.derby.impl.jdbc.SQLExceptionFactory40.wrapArgsForTransportAcrossDRDA(SQLExceptionFactory40.java:119)
        at org.apache.derby.impl.jdbc.SQLExceptionFactory40.getSQLException(SQLExceptionFactory40.java:70)
        ... 105 more
Caused by: ERROR X0Y68: Column 'PARAM1' already exists.
        at org.apache.derby.iapi.error.StandardException.newException(StandardException.java:303)
        at org.apache.derby.impl.sql.catalog.DataDictionaryImpl.duplicateDescriptorException(DataDictionaryImpl.java:1678)
        at org.apache.derby.impl.sql.catalog.DataDictionaryImpl.addDescriptor(DataDictionaryImpl.java:1662)
        at org.apache.derby.impl.sql.catalog.DataDictionaryImpl.addSPSParams(DataDictionaryImpl.java:3682)
        at org.apache.derby.impl.sql.catalog.DataDictionaryImpl.updateSPS(DataDictionaryImpl.java:3830)
        at org.apache.derby.iapi.sql.dictionary.SPSDescriptor.updateSYSSTATEMENTS(SPSDescriptor.java:1112)
        at org.apache.derby.iapi.sql.dictionary.SPSDescriptor.getPreparedStatement(SPSDescriptor.java:736)
        at org.apache.derby.iapi.sql.dictionary.SPSDescriptor.getPreparedStatement(SPSDescriptor.java:642)
        at org.apache.derby.impl.sql.compile.ExecSPSNode.generate(ExecSPSNode.java:177)
        at org.apache.derby.impl.sql.GenericStatement.prepMinion(GenericStatement.java:447)
        at org.apache.derby.impl.sql.GenericStatement.prepare(GenericStatement.java:88)
        at org.apache.derby.impl.sql.conn.GenericLanguageConnectionContext.prepareInternalStatement(GenericLanguageConnectionContext.java:794)
        at org.apache.derby.impl.jdbc.EmbedPreparedStatement.<init>(EmbedPreparedStatement.java:128)
        ... 99 more"	1	Bug	derby_triage10_5_2	3	Major	6	Closed
12423076	AXIS2	robertlazarski	Axis2 OSGi bundles have split packages	"1) axis2-adb and axis2-kernel export ""org.apache.axis2.util""
2) axis2-kernel and axis2-transport-http export "" org.apache.axis2.transport.http""
3) axis2-kernel and axis2-transport-jms export ""org.apache.axis2.transport.jms""
 
These bundles are causing conflicts under OSGi as Import-Package is resolved in random order if they are split in multiple bundles."	1	Bug	osgi	3	Major	5	Resolved
12423772	CLK	a_adrian	Hibernate example webapp	A Hibernate based example webapplication (similar to the Cayenne based) .	2	New Feature	examples, hibernate	3	Major	3	In Progress
12424287	CLK	a_adrian	Refactor AbstractLink to Link and include Simple/External Link functionality.	"There doesn't seem to be any ""simple link"" control in Click to be  able to point to an arbitrary URL (internal but external too).
There's now the ExternalLink but it's just too specific :( - extending it would conflict with it's name (maybe a rename would be better).

In many cases there's no distinction in the application between an internal an external URL (e.g. because the external might be a subdomain).

Another problem is that AbstractLink is can't be used directly for these simple cases (being abstract).

Basically a SimpleLink code would look like ExternalLink, but it would have this additional snippet after L:106:
<code>
        String ctxPath = getContext().getRequest().getContextPath();
        if(!getTargetPath().contains(""://"")) {
            buffer.append(ctxPath);
        }
</code>
This would allow to use only one control, and in the application logic, depending on the target, to let the control itself render the required context path if needed.
----------------------------------------------------------------------
Update:
- Refactor abstract AbstractLink class to a concrete class, simply named ""Link""
- Include basic Link functionality in this Link class - something like SimpleLink and ExternalLink
- Deprecate ExternalLink

Users will be able to use the Link control directly so there will be no confusions.
(Most of the time they use ActionLink without an action, because AbstractLink is abstract)
"	2	New Feature	AbstractLink	3	Major	1	Open
12424316	QPID	aidan	JMX MC release archives are incomplete when building on Windows	JMX MC release archives are incomplete when building on Windows, the Eclipse RCP plugins are not copied to the release directories because of a file separator issue with using Ant's copy task in combination with a globmapper child element.	1	Bug	ant_build_system	4	Minor	6	Closed
12424532	MAPREDUCE	owen.omalley	add new options to mapred job -list-attempt-ids to dump counters and diagnostic messages	"It would be very nice when tracking down tasks that have strange values for their counters, if there was a command line tool to print out the task attempts and their counters and diagnostic messages. I propose adding switches to -list-attempt-ids to accomplish that:

{quote}
mapred job -list-attempt-ids [-counters] [-diagnostics] <job> <type> <state>
{quote}"	2	New Feature	newbie	3	Major	1	Open
12424691	QPID	ritchiem	JMX MC tar files are not gzipped as the filename indicates, and packages dont contain licence files.	JMX MC tar files are not gzipped as the filename indicates, and packages dont contain licence files.	1	Bug	ant_build_system	1	Blocker	6	Closed
12425057	ODE	vanto	A process with active = false in its deploy.xml shows as active in process list		1	Bug	patch	3	Major	5	Resolved
12425171	QPID	a.gazzarini	qman-jmx.sh startup script is not working	"The startup script for QMan (JMX Adapter) on Unix platforms is not working.
No problem for Windows version.

Regards,
Andrea"	1	Bug	qman	1	Blocker	6	Closed
12425351	TAP5	hlship	IE error using an ActionLink to update a Zone	"I have a problem when I use a HTML component that uses JavaScript, in a Zone. Sample:

				<t:zone t:id=""testZone"" id=""testZone"">
					<t:delegate to=""testblock"" />
				</t:zone>

                                 <a t:type=""actionlink"" t:id=""refreshZone"" href=""#"" t:zone=""testZone"">Refresh Zone</a>

				<t:block t:id=""testblock"">
					<t:form t:id=""testForm"" >
						<t:textfield t:clientId=""field1"" t:id=""field1"" t:value=""field1"" onClick=""alert('HI');""/>
						<t:submit t:id=""submit1"" t:value=""1"" />
					</t:form>
				</t:block>



If I enter in MS Explorer 7 or 8 and run this code (Click ""Refresh Zone""), the explorer fail with one syntactic error.

Thanks 

"	1	Bug	ie, javascript	3	Major	6	Closed
12425752	HIVE	navis	Select columns by index instead of name	"SELECT mytable[0], mytable[2] FROM some_table_name mytable;

...should return the first and third columns, respectively, from mytable regardless of their column names.

The need for ""names"" specifically is kind of silly when they just get translated into numbers anyway."	5	Wish	SQL	4	Minor	10002	Patch Available
